model,src_group,target,hop,head,head_indeg,nbr_default,is_flip,clean_margin,margin_change
Qwen3.5-2B,hub,hub_1,d4,Houston,126,Hub,0,3.2500,4.2500
Qwen3.5-2B,hub,hub_1,d4,Montreal,188,Hub,0,0.7500,2.5000
Qwen3.5-2B,hub,hub_1,d4,Chicago,496,Hub,0,7.2500,-0.6250
Qwen3.5-2B,hub,hub_1,d4,Savanna-la-Mar,2,Mid,0,3.2500,0.5000
Qwen3.5-2B,hub,hub_1,d4,Dublin,341,Hub,0,6.7500,1.0000
Qwen3.5-2B,hub,hub_1,d4,Dundee,19,Hub,0,5.8750,-2.1250
Qwen3.5-2B,hub,hub_1,d4,Queanbeyan,4,Mid,0,5.0000,-0.1250
Qwen3.5-2B,hub,hub_1,d4,Cricket Australia,28,Hub,0,4.8750,-1.7500
Qwen3.5-2B,hub,hub_1,d4,Dallas,107,Hub,0,1.8750,0.3750
Qwen3.5-2B,hub,hub_1,d4,Calgary,69,Hub,0,7.8750,0.5000
Qwen3.5-2B,hub,hub_1,d4,Inverness,13,Hub,0,7.5000,-0.2500
Qwen3.5-2B,hub,hub_1,d4,Chicago,496,Hub,1,2.2500,-1.1250
Qwen3.5-2B,hub,hub_1,d4,Cricket Australia,28,Hub,0,7.0000,-5.1250
Qwen3.5-2B,hub,hub_1,d4,Malta,61,Hub,0,2.0000,-1.6250
Qwen3.5-2B,hub,hub_1,d4,Joe Biden,21,Hub,0,4.0000,3.2500
Qwen3.5-2B,hub,hub_1,d4,Malta,61,Hub,0,1.5000,-0.7500
Qwen3.5-2B,hub,hub_1,d4,Yellowknife,8,Hub,0,5.6250,1.3750
Qwen3.5-2B,hub,hub_1,d4,Queanbeyan,4,Mid,0,5.0000,-0.7500
Qwen3.5-2B,hub,hub_1,d4,Washington D.C.,4,Mid,0,4.0000,0.1250
Qwen3.5-2B,hub,hub_1,d4,Falmouth,11,Hub,0,3.3750,-1.8750
Qwen3.5-2B,hub,hub_1,d4,Romeo + Juliet,2,Mid,1,1.3750,-1.2500
Qwen3.5-2B,hub,hub_1,d4,Houston,126,Hub,0,3.6250,3.5000
Qwen3.5-2B,hub,hub_1,d4,Malta,61,Hub,0,2.2500,-0.2500
Qwen3.5-2B,hub,hub_1,d4,Washington D.C.,4,Mid,0,4.5000,-0.0000
Qwen3.5-2B,hub,hub_1,d4,Ford Motor Company,30,Hub,0,0.6250,5.3750
Qwen3.5-2B,hub,hub_1,d4,Houston,126,Hub,0,2.8750,4.1250
Qwen3.5-2B,hub,hub_1,d4,The Hunger Games,3,Mid,1,0.1250,0.6250
Qwen3.5-2B,hub,hub_1,d4,Cincinnati,102,Hub,0,2.5000,-0.3750
Qwen3.5-2B,hub,hub_1,d4,Montreal,188,Hub,0,1.8750,1.8750
Qwen3.5-2B,hub,hub_1,d4,New York City,3292,Hub,0,5.5000,5.6250
Qwen3.5-2B,hub,hub_1,d4,Saskatoon,12,Hub,0,8.3750,-3.3750
Qwen3.5-2B,hub,hub_1,d4,"London, Ontario",13,Hub,0,7.3750,-3.8750
Qwen3.5-2B,hub,hub_1,d4,Spanish Town,2,Mid,0,3.4375,-2.9375
Qwen3.5-2B,hub,hub_1,d4,Vice-Chancellor,137,Hub,0,0.1250,5.7500
Qwen3.5-2B,hub,hub_1,d4,Dallas,107,Hub,0,2.2500,1.8750
Qwen3.5-2B,hub,hub_1,d4,Dublin,341,Hub,0,5.3750,-1.3750
Qwen3.5-2B,hub,hub_1,d4,Manchester,151,Hub,0,6.2500,-0.2500
Qwen3.5-2B,hub,hub_1,d4,Halifax,32,Hub,0,5.0000,0.5000
Qwen3.5-2B,hub,hub_1,d4,Ceo,627,Hub,0,1.2500,0.2500
Qwen3.5-2B,hub,hub_1,d4,Eddie Howe,1,Tail,0,5.7500,1.8750
Qwen3.5-2B,hub,hub_1,d4,Dundee,19,Hub,0,7.1250,1.1250
Qwen3.5-2B,hub,hub_1,d4,Kingston,50,Hub,0,1.8750,1.3750
Qwen3.5-2B,hub,hub_1,d4,San Francisco,626,Hub,0,4.0000,3.8750
Qwen3.5-2B,hub,hub_1,d4,Washington D.C.,4,Mid,0,7.3750,-0.8750
Qwen3.5-2B,hub,hub_1,d4,Rihanna,5,Mid,1,3.8750,4.3750
Qwen3.5-2B,hub,hub_1,d4,Mount Isa,5,Mid,0,3.8750,-3.3750
Qwen3.5-2B,hub,hub_1,d4,Bentonville,4,Mid,0,5.2500,2.3750
Qwen3.5-2B,hub,hub_1,d4,New York City,3292,Hub,0,7.2500,-3.5000
Qwen3.5-2B,hub,hub_1,d4,Drogheda,3,Mid,0,7.1250,-0.2500
Qwen3.5-2B,hub,hub_1,d4,Chicago,496,Hub,0,3.3750,3.1250
Qwen3.5-2B,hub,hub_1,d4,Lineal Heavyweight Champion,3,Mid,0,2.3750,-0.5000
Qwen3.5-2B,hub,hub_1,d4,Inverness,13,Hub,0,2.6250,2.5000
Qwen3.5-2B,hub,hub_1,d4,Transformers: Revenge of the Fallen,3,Mid,0,0.7500,-0.1250
Qwen3.5-2B,hub,hub_1,d4,Chicago,496,Hub,0,5.6250,-0.2500
Qwen3.5-2B,hub,hub_1,d4,Vancouver,106,Hub,0,4.1250,3.0000
Qwen3.5-2B,hub,hub_1,d4,Galway,11,Hub,0,4.7500,1.6250
Qwen3.5-2B,hub,hub_1,d4,Transformers: Revenge of the Fallen,3,Mid,1,0.2500,0.1250
Qwen3.5-2B,hub,hub_1,d4,Western Australian Farmers' Cooperative,3,Mid,0,3.0000,-0.3750
Qwen3.5-2B,hub,hub_1,d4,Home and Away,3,Mid,1,1.1250,0.3750
Qwen3.5-2B,hub,hub_1,d4,Keir Starmer,12,Hub,0,1.3750,3.5000
Qwen3.5-2B,hub,hub_1,d4,San Diego,86,Hub,0,3.5000,-2.8750
Qwen3.5-2B,hub,hub_1,d4,Kirkwall,7,Mid,0,1.1250,6.2500
Qwen3.5-2B,hub,hub_1,d4,Saskatoon,12,Hub,0,5.7500,3.1250
Qwen3.5-2B,hub,hub_1,d4,Spanish Town,2,Mid,0,7.2500,1.3750
Qwen3.5-2B,hub,hub_1,d4,Chicago,496,Hub,0,7.3750,-3.6250
Qwen3.5-2B,hub,hub_1,d4,New York City,3292,Hub,0,1.6250,1.2500
Qwen3.5-2B,hub,hub_1,d4,Wexford,3,Mid,0,4.5000,3.2500
Qwen3.5-2B,hub,hub_1,d4,Lerwick,2,Mid,0,6.0000,2.6250
Qwen3.5-2B,hub,hub_1,d4,Lerwick,2,Mid,0,4.5000,-0.2500
Qwen3.5-2B,hub,hub_1,d4,Walt Disney Studios,22,Hub,0,0.6250,4.1250
Qwen3.5-2B,hub,hub_1,d4,Marvel Studios,55,Hub,0,0.1250,3.8750
Qwen3.5-2B,hub,hub_1,d4,Heathmont College,12,Hub,0,5.5000,2.0000
Qwen3.5-2B,hub,hub_1,d4,Houston,126,Hub,0,3.7500,3.6250
Qwen3.5-2B,hub,hub_1,d4,Malta,61,Hub,0,3.7500,1.3750
Qwen3.5-2B,hub,hub_1,d4,Atlanta,140,Hub,0,1.7500,-0.3750
Qwen3.5-2B,hub,hub_1,d4,Los Angeles,776,Hub,0,4.0000,4.0000
Qwen3.5-2B,hub,hub_1,d4,Halifax,32,Hub,0,5.2500,0.5000
Qwen3.5-2B,hub,hub_1,d4,Saskatoon,12,Hub,0,0.5000,3.6250
Qwen3.5-2B,hub,hub_1,d4,Dublin,341,Hub,0,4.8750,-3.7500
Qwen3.5-2B,hub,hub_1,d4,Sligo,3,Mid,0,4.8750,0.2500
Qwen3.5-2B,hub,hub_1,d4,Halifax,32,Hub,0,2.5000,-0.8750
Qwen3.5-2B,hub,hub_1,d4,New York City,3292,Hub,0,6.7500,-1.2500
Qwen3.5-2B,hub,hub_1,d4,The Great Gatsby,8,Hub,1,0.2500,2.3750
Qwen3.5-2B,hub,hub_1,d4,Edinburgh,233,Hub,1,6.0000,-5.8750
Qwen3.5-2B,hub,hub_1,d4,John Henry,8,Hub,0,1.5000,5.0000
Qwen3.5-2B,hub,hub_1,d4,Houston,126,Hub,0,3.6250,5.0000
Qwen3.5-2B,hub,hub_1,d4,Vancouver,106,Hub,0,6.1250,2.8750
Qwen3.5-2B,hub,hub_1,d4,Washington D.C.,4,Mid,0,3.7500,0.2500
Qwen3.5-2B,hub,hub_1,d4,Malta,61,Hub,0,6.7500,-0.5000
Qwen3.5-2B,hub,hub_1,d4,Chicago,496,Hub,0,7.6250,-0.7500
Qwen3.5-2B,hub,hub_1,d4,Spanish Town,2,Mid,0,2.8750,1.3750
Qwen3.5-2B,hub,hub_1,d4,New York City,3292,Hub,0,6.5000,-4.3750
Qwen3.5-2B,hub,hub_1,d4,Dublin,341,Hub,0,7.0000,-0.1250
Qwen3.5-2B,hub,hub_1,d4,Queanbeyan,4,Mid,0,4.5000,-0.6250
Qwen3.5-2B,hub,hub_1,d4,The Hunger Games,3,Mid,0,0.0000,0.7500
Qwen3.5-2B,hub,hub_1,d4,Kilkenny,11,Hub,0,2.8750,2.8750
Qwen3.5-2B,hub,hub_1,d4,Association of Commonwealth Universities,21,Hub,0,7.5000,-4.2500
Qwen3.5-2B,hub,hub_1,d4,Lerwick,2,Mid,0,2.5000,2.7500
Qwen3.5-2B,hub,hub_1,d4,Malta,61,Hub,0,2.0000,-0.8750
Qwen3.5-2B,hub,hub_1,d4,United Talent Agency,16,Hub,0,2.6250,-1.8750
Qwen3.5-2B,hub,hub_1,d4,Big Little Lies,2,Mid,0,0.5000,1.6250
Qwen3.5-2B,hub,hub_1,d4,Couva,1,Tail,0,6.8750,-1.3750
Qwen3.5-2B,hub,hub_1,d4,San Jose,60,Hub,0,2.6250,3.0000
Qwen3.5-2B,hub,hub_1,d4,Wexford,3,Mid,0,4.8750,0.2500
Qwen3.5-2B,hub,hub_1,d4,Belfast,76,Hub,0,5.1250,0.3750
Qwen3.5-2B,hub,hub_1,d4,William Wentworth,4,Mid,1,3.6250,0.5000
Qwen3.5-2B,hub,hub_1,d4,Target Corporation,10,Hub,1,5.5000,4.6250
Qwen3.5-2B,hub,hub_1,d4,Dallas,107,Hub,0,1.6250,-1.5000
Qwen3.5-2B,hub,hub_1,d4,John Smith,194,Hub,1,0.7500,0.3750
Qwen3.5-2B,hub,hub_1,d4,The Sixth Sense,2,Mid,0,0.6250,1.7500
Qwen3.5-2B,hub,hub_1,d4,British Royal Family,59,Hub,1,1.6250,4.5000
Qwen3.5-2B,hub,hub_1,d4,Glasgow,192,Hub,0,5.3750,4.7500
Qwen3.5-2B,hub,hub_1,d4,Qantas Group,5,Mid,0,0.6250,2.2500
Qwen3.5-2B,hub,hub_1,d4,Malta,61,Hub,0,5.1250,2.3750
Qwen3.5-2B,hub,hub_1,d4,London Stock Exchange,227,Hub,0,6.0000,1.0000
Qwen3.5-2B,hub,hub_1,d4,Lisburn,4,Mid,0,1.7500,5.2500
Qwen3.5-2B,hub,hub_1,d4,Belfast,76,Hub,0,4.5000,1.0000
Qwen3.5-2B,hub,hub_1,d4,Dublin,341,Hub,0,7.1250,-4.3750
Qwen3.5-2B,hub,hub_1,d4,Ford Motor Company,30,Hub,1,2.5000,5.5000
Qwen3.5-2B,hub,hub_1,d4,Dundee,19,Hub,0,3.7500,1.8750
Qwen3.5-2B,hub,hub_1,d4,Holbrook,5,Mid,1,1.0000,1.1250
Qwen3.5-2B,hub,hub_1,d4,Alcoa Corporation,4,Mid,1,1.6250,1.5000
Qwen3.5-2B,hub,hub_1,d4,Dundee,19,Hub,0,3.2500,-0.3750
Qwen3.5-2B,hub,hub_1,d4,Inverness,13,Hub,0,6.6250,0.1250
Qwen3.5-2B,hub,hub_1,d4,New York City,3292,Hub,0,6.1250,-0.0000
Qwen3.5-2B,hub,hub_1,d4,Queensland Department of Education,6,Mid,0,5.3750,-0.2500
Qwen3.5-2B,hub,hub_1,d4,Seattle,215,Hub,0,2.1250,-1.5000
Qwen3.5-2B,hub,hub_1,d4,Jamaica Tourist Board,4,Mid,0,5.3750,1.5000
Qwen3.5-2B,hub,hub_1,d4,Glasgow,192,Hub,0,3.7500,5.0000
Qwen3.5-2B,hub,hub_1,d4,Queanbeyan,4,Mid,0,3.7500,4.1250
Qwen3.5-2B,hub,hub_1,d4,Manchester,151,Hub,0,3.7500,-0.3750
Qwen3.5-2B,hub,hub_1,d4,Saskatoon,12,Hub,0,5.3750,1.6250
Qwen3.5-2B,hub,hub_1,d4,Halifax,32,Hub,1,3.5000,2.1250
Qwen3.5-2B,hub,hub_1,d4,University of Melbourne,83,Hub,1,7.0000,-2.5000
Qwen3.5-2B,hub,hub_1,d4,"University of California, Los Angeles",203,Hub,0,0.8750,0.3750
Qwen3.5-2B,hub,hub_1,d4,New York City,3292,Hub,0,5.6250,-2.1250
Qwen3.5-2B,hub,hub_1,d4,Newcastle upon Tyne,42,Hub,0,5.6250,0.3750
Qwen3.5-2B,hub,hub_1,d4,Delhi Capitals,1,Tail,0,5.5000,-2.0000
Qwen3.5-2B,hub,hub_1,d4,Hamilton,31,Hub,0,2.6250,-1.2500
Qwen3.5-2B,hub,hub_1,d4,Point Fortin,1,Tail,0,2.2500,3.6250
Qwen3.5-2B,hub,hub_1,d4,Vancouver,106,Hub,0,5.2500,-0.7500
Qwen3.5-2B,hub,hub_1,d4,English,3515,Hub,1,0.7500,2.0000
Qwen3.5-2B,hub,hub_1,d4,Cincinnati,102,Hub,1,0.5000,0.1875
Qwen3.5-2B,hub,hub_1,d4,Halifax,32,Hub,0,4.0000,3.5000
Qwen3.5-2B,hub,hub_1,d4,Queensland Museum Series,1,Tail,0,4.3750,-1.7500
Qwen3.5-2B,hub,hub_1,d4,Vancouver,106,Hub,0,1.8750,0.2500
Qwen3.5-2B,hub,hub_1,d4,Halifax,32,Hub,0,5.5000,-0.6250
Qwen3.5-2B,hub,hub_1,d4,"Hamilton, Ontario",7,Mid,0,5.0000,0.7500
Qwen3.5-2B,hub,hub_1,d4,Galway,11,Hub,0,4.8750,1.3750
Qwen3.5-2B,hub,hub_1,d4,Limerick,18,Hub,0,6.3750,1.5000
Qwen3.5-2B,hub,hub_1,d4,Washington D.C.,4,Mid,0,7.3750,-1.7500
Qwen3.5-2B,hub,hub_1,d4,Kirkwall,7,Mid,1,4.0000,-1.7500
Qwen3.5-2B,hub,hub_1,d4,Washington D.C.,4,Mid,0,6.2500,-0.6250
Qwen3.5-2B,hub,hub_1,d4,Australian Securities Exchange,51,Hub,0,3.0000,-1.6250
Qwen3.5-2B,hub,hub_1,d4,Atlanta,140,Hub,0,2.1250,1.7500
Qwen3.5-2B,hub,hub_1,d4,Aspley State High School,3,Mid,0,4.5000,2.6250
Qwen3.5-2B,hub,hub_1,d4,Glasgow,192,Hub,0,3.3750,5.7500
Qwen3.5-2B,hub,hub_1,d4,Halifax,32,Hub,0,3.2500,3.0000
Qwen3.5-2B,hub,hub_1,d4,Malta,61,Hub,0,1.6250,-0.7500
Qwen3.5-2B,hub,hub_1,d4,The Hours,3,Mid,0,4.2500,-0.0000
Qwen3.5-2B,hub,hub_1,d4,Glasgow,192,Hub,0,1.2500,-0.1250
Qwen3.5-2B,hub,hub_1,d4,Manchester,151,Hub,0,2.6250,0.5000
Qwen3.5-2B,hub,hub_1,d4,Moulin Rouge!,4,Mid,0,1.5000,0.0000
Qwen3.5-2B,hub,hub_1,d4,Lerwick,2,Mid,0,4.5000,-1.6250
Qwen3.5-2B,hub,hub_1,d4,Jakob Stausholm,1,Tail,1,4.6250,-1.7500
Qwen3.5-2B,hub,hub_1,d4,University of Cambridge,1044,Hub,0,4.7500,0.5000
Qwen3.5-2B,hub,hub_1,d4,Arima,4,Mid,1,0.3750,3.7500
Qwen3.5-2B,hub,hub_1,d4,Australian Securities Exchange,51,Hub,1,6.3750,-1.8750
Qwen3.5-2B,hub,hub_1,d4,San Francisco,626,Hub,0,3.1250,6.0000
Qwen3.5-2B,hub,hub_1,d4,Atlanta,140,Hub,0,2.3750,-0.3750
Qwen3.5-2B,hub,hub_1,d4,San Fernando,2,Mid,0,2.2500,-0.8750
Qwen3.5-2B,hub,hub_1,d4,Limerick,18,Hub,0,5.2500,-4.1250
Qwen3.5-2B,hub,hub_1,d4,Walt Disney Studios,22,Hub,0,1.0000,6.0000
Qwen3.5-2B,hub,hub_1,d4,Inverness,13,Hub,0,4.5000,0.3750
Qwen3.5-2B,hub,hub_1,d4,Malta,61,Hub,0,2.1250,-1.1250
Qwen3.5-2B,hub,hub_1,d4,La Trobe University,5,Mid,1,4.2500,3.2500
Qwen3.5-2B,hub,hub_1,d4,Toronto,312,Hub,0,4.3750,0.2500
Qwen3.5-2B,hub,hub_1,d4,The Bold and the Beautiful,2,Mid,0,0.5000,0.5000
Qwen3.5-2B,hub,hub_1,d4,Armagh,7,Mid,0,3.3750,0.5000
Qwen3.5-2B,hub,hub_1,d4,Midnight Oil,2,Mid,0,2.3750,2.5000
Qwen3.5-2B,hub,hub_1,d4,Dublin,341,Hub,0,5.6250,-0.7500
Qwen3.5-2B,hub,hub_1,d4,Launceston,7,Mid,0,2.8750,-0.7500
Qwen3.5-2B,hub,hub_1,d4,University of Cambridge,1044,Hub,0,6.7500,-5.7500
Qwen3.5-2B,hub,hub_1,d4,Seattle,215,Hub,1,2.2500,-0.7500
Qwen3.5-2B,hub,hub_1,d4,Malta,61,Hub,0,1.7500,-0.6250
Qwen3.5-2B,hub,hub_1,d4,Malta,61,Hub,0,4.5000,-1.7500
Qwen3.5-2B,hub,hub_1,d4,Montreal,188,Hub,1,2.1250,-1.1250
Qwen3.5-2B,hub,hub_1,d4,Queanbeyan,4,Mid,0,3.0000,2.8750
Qwen3.5-2B,hub,hub_1,d4,"Kitchener, Ontario",1,Tail,0,6.0000,-1.6250
Qwen3.5-2B,hub,hub_1,d4,Belfast,76,Hub,0,3.8750,1.0000
Qwen3.5-2B,hub,hub_1,d4,Montreal,188,Hub,1,4.6250,-0.8750
Qwen3.5-2B,hub,hub_1,d4,Glasgow,192,Hub,0,3.7500,4.1250
Qwen3.5-2B,hub,hub_1,d4,Manchester,151,Hub,1,0.8750,0.1875
Qwen3.5-2B,hub,hub_1,d4,Vancouver,106,Hub,0,4.8750,3.2500
Qwen3.5-2B,hub,hub_1,d4,Winnipeg,40,Hub,0,6.8750,4.1250
Qwen3.5-2B,hub,hub_1,d4,Washington D.C.,4,Mid,0,5.2500,1.7500
Qwen3.5-2B,hub,hub_1,d4,Edinburgh,233,Hub,0,2.5000,1.3750
Qwen3.5-2B,hub,hub_1,d4,Lerwick,2,Mid,0,2.7500,0.3750
Qwen3.5-2B,hub,hub_1,d4,Yellowknife,8,Hub,0,3.0000,7.0000
Qwen3.5-2B,hub,hub_1,d4,Rio Claro,1,Tail,0,3.2500,0.7500
Qwen3.5-2B,hub,hub_1,d4,Los Angeles,776,Hub,0,1.6250,3.7500
Qwen3.5-2B,hub,hub_1,d4,Inverness,13,Hub,0,3.6250,4.5000
Qwen3.5-2B,hub,hub_1,d4,Limerick,18,Hub,0,5.0000,1.6250
Qwen3.5-2B,hub,hub_1,d4,Ford Motor Company,30,Hub,0,4.5000,3.8750
Qwen3.5-2B,hub,hub_1,d4,Hamilton,31,Hub,0,4.2500,-1.2500
Qwen3.5-2B,hub,hub_1,d4,Cape Town,33,Hub,0,4.7500,1.1250
Qwen3.5-2B,hub,hub_1,d4,Dublin,341,Hub,0,4.5000,3.2500
Qwen3.5-2B,hub,hub_1,d4,The Great Gatsby,8,Hub,0,0.7500,1.7500
Qwen3.5-2B,hub,hub_1,d4,Point Fortin,1,Tail,0,3.6250,2.5000
Qwen3.5-2B,hub,hub_1,d4,Manchester,151,Hub,0,5.3750,-4.0000
Qwen3.5-2B,hub,hub_1,d4,Walt Disney Studios,22,Hub,0,1.5000,4.5000
Qwen3.5-2B,hub,hub_1,d4,Washington D.C.,4,Mid,0,8.6250,-0.8750
Qwen3.5-2B,hub,hub_1,d4,Rishi Sunak,8,Hub,0,0.0000,5.9375
Qwen3.5-2B,hub,hub_1,d4,Savanna-la-Mar,2,Mid,0,0.5000,1.6250
Qwen3.5-2B,hub,hub_1,d4,Newcastle upon Tyne,42,Hub,0,4.5000,1.1250
Qwen3.5-2B,hub,hub_1,d4,Dundee,19,Hub,0,6.1250,0.2500
Qwen3.5-2B,hub,hub_1,d4,Los Angeles,776,Hub,0,2.7500,2.8750
Qwen3.5-2B,hub,hub_1,d4,Galway,11,Hub,0,4.2500,3.0000
Qwen3.5-2B,hub,hub_1,d4,Lisburn,4,Mid,0,5.2500,-1.6250
Qwen3.5-2B,hub,hub_1,d4,Home and Away,3,Mid,0,0.0000,1.6250
Qwen3.5-2B,hub,hub_1,d4,Phoenix,49,Hub,0,5.8750,0.3750
Qwen3.5-2B,hub,hub_1,d4,Vancouver,106,Hub,0,4.3750,2.0000
Qwen3.5-2B,hub,hub_1,d4,Houston,126,Hub,0,5.8750,4.5000
Qwen3.5-2B,hub,hub_1,d4,Lerwick,2,Mid,0,7.1250,1.1250
Qwen3.5-2B,hub,hub_1,d4,Joe Biden,21,Hub,0,0.2500,3.0000
Qwen3.5-2B,hub,hub_1,d4,Glasgow,192,Hub,0,7.0000,3.1250
Qwen3.5-2B,hub,hub_1,d4,Joe Biden,21,Hub,1,0.7500,4.1250
Qwen3.5-2B,hub,hub_1,d4,"University of California, Los Angeles",203,Hub,0,4.0000,-1.1250
Qwen3.5-2B,hub,hub_1,d4,Halifax,32,Hub,0,6.0000,-1.3750
Qwen3.5-2B,hub,hub_1,d4,Malta,61,Hub,0,3.5000,-1.0000
Qwen3.5-2B,hub,hub_1,d4,San Diego,86,Hub,0,4.5000,-4.5000
Qwen3.5-2B,hub,hub_1,d4,Joe Biden,21,Hub,1,0.7500,4.1250
Qwen3.5-2B,hub,hub_1,d4,Malta,61,Hub,0,4.2500,3.2500
Qwen3.5-2B,hub,hub_1,d4,University of Cambridge,1044,Hub,1,7.5000,-6.1250
Qwen3.5-2B,hub,hub_1,d4,Seattle,215,Hub,1,2.3750,-1.1250
Qwen3.5-2B,hub,hub_1,d4,Halifax,32,Hub,0,6.1250,3.5000
Qwen3.5-2B,hub,hub_1,d4,Edinburgh,233,Hub,0,7.1250,-1.1250
Qwen3.5-2B,hub,hub_1,d4,Sligo,3,Mid,0,5.8750,-0.7500
Qwen3.5-2B,hub,hub_1,d4,Drogheda,3,Mid,0,4.1250,4.7500
Qwen3.5-2B,hub,hub_1,d4,Chicago,496,Hub,0,5.8750,-2.0000
Qwen3.5-2B,hub,hub_1,d4,Drogheda,3,Mid,0,3.6250,-0.2500
Qwen3.5-2B,hub,hub_1,d4,Columbus,57,Hub,1,5.8750,0.6250
Qwen3.5-2B,hub,hub_1,d4,Montreal,188,Hub,1,2.6250,-1.2500
Qwen3.5-2B,hub,hub_1,d4,Manchester,151,Hub,0,4.2500,-2.0000
Qwen3.5-2B,hub,hub_1,d4,Lerwick,2,Mid,0,2.6250,1.8750
Qwen3.5-2B,hub,hub_1,d4,John Henry Nicholson,4,Mid,1,3.5000,0.7500
Qwen3.5-2B,hub,hub_1,d4,New York City,3292,Hub,0,5.7500,-2.7500
Qwen3.5-2B,hub,hub_1,d4,San Francisco,626,Hub,0,4.6250,4.2500
Qwen3.5-2B,hub,hub_1,d4,Glasgow,192,Hub,0,1.5000,1.2500
Qwen3.5-2B,hub,hub_1,d4,University of New South Wales,40,Hub,1,5.5000,-0.5000
Qwen3.5-2B,hub,hub_1,d4,Lerwick,2,Mid,0,4.0000,1.7500
Qwen3.5-2B,hub,hub_1,d4,Inverness,13,Hub,0,6.1250,0.2500
Qwen3.5-2B,hub,hub_1,d4,New York City,3292,Hub,0,5.6250,-0.6250
Qwen3.5-2B,hub,hub_1,d4,Houston,126,Hub,0,6.1250,2.3750
Qwen3.5-2B,hub,hub_1,d4,Edmonton,42,Hub,0,7.7500,0.3750
Qwen3.5-2B,hub,hub_1,d4,Quebec City,27,Hub,0,5.5000,2.2500
Qwen3.5-2B,hub,hub_1,d4,Queanbeyan,4,Mid,0,5.0000,1.0000
Qwen3.5-2B,hub,hub_1,d4,Yellowknife,8,Hub,0,4.2500,1.6250
Qwen3.5-2B,hub,hub_1,d4,Chicago,496,Hub,0,7.6250,0.0000
Qwen3.5-2B,hub,hub_1,d4,Transformers: Revenge of the Fallen,3,Mid,0,4.5000,-3.5000
Qwen3.5-2B,hub,hub_1,d4,Sligo,3,Mid,0,3.7500,1.3750
Qwen3.5-2B,hub,hub_1,d4,Houston,126,Hub,0,5.2500,3.7500
Qwen3.5-2B,hub,hub_1,d4,Ford Motor Company,30,Hub,0,2.5000,4.0000
Qwen3.5-2B,hub,hub_1,d4,Lerwick,2,Mid,0,3.7500,0.8750
Qwen3.5-2B,hub,hub_1,d4,The Great Gatsby,8,Hub,1,0.2500,2.1250
Qwen3.5-2B,hub,hub_1,d4,Manchester,151,Hub,0,5.6250,-0.0000
Qwen3.5-2B,hub,hub_1,d4,Australian Football League,25,Hub,1,5.7500,-1.2500
Qwen3.5-2B,hub,hub_1,d4,New York City,3292,Hub,0,6.8750,-2.1250
Qwen3.5-2B,hub,hub_1,d4,Limerick,18,Hub,0,6.1250,-1.2500
Qwen3.5-2B,hub,hub_1,d4,Scarborough,8,Hub,0,2.7500,-1.7500
Qwen3.5-2B,hub,hub_1,d4,Keir Starmer,12,Hub,0,1.1250,2.5000
Qwen3.5-2B,hub,hub_1,d4,Seattle,215,Hub,1,1.7500,-0.8750
Qwen3.5-2B,hub,hub_1,d4,Manchester,151,Hub,0,3.8750,0.3750
Qwen3.5-2B,hub,hub_1,d4,Halifax,32,Hub,0,5.2500,2.0000
Qwen3.5-2B,hub,hub_1,d4,Washington D.C.,4,Mid,0,6.6250,1.1250
Qwen3.5-2B,hub,hub_1,d4,Seattle,215,Hub,0,0.5000,2.5000
Qwen3.5-2B,hub,hub_1,d4,European Union,48,Hub,0,5.3750,1.0000
Qwen3.5-2B,hub,hub_1,d4,Chicago,496,Hub,0,6.5000,-2.5000
Qwen3.5-2B,hub,hub_1,d4,Keir Starmer,12,Hub,1,0.2500,3.7500
Qwen3.5-2B,hub,hub_1,d4,European Union,48,Hub,1,5.5000,0.1250
Qwen3.5-2B,hub,hub_1,d4,Washington D.C.,4,Mid,0,6.8750,-1.3750
Qwen3.5-2B,hub,hub_1,d4,Matheson and Company,4,Mid,0,1.2500,7.6250
Qwen3.5-2B,hub,hub_1,d5,Brazil,361,Hub,0,0.7500,-0.3750
Qwen3.5-2B,hub,hub_1,d5,Arthur Conan Doyle,15,Hub,0,0.8750,0.7500
Qwen3.5-2B,hub,hub_1,d5,Belgium,460,Hub,0,1.8750,2.3750
Qwen3.5-2B,hub,hub_1,d5,Brazil,361,Hub,0,4.6250,-0.7500
Qwen3.5-2B,hub,hub_1,d5,Henry III of England,3,Mid,1,3.3750,0.7500
Qwen3.5-2B,hub,hub_1,d5,Chile,166,Hub,0,3.8750,0.5000
Qwen3.5-2B,hub,hub_1,d5,Betty White,4,Mid,1,4.8750,2.0000
Qwen3.5-2B,hub,hub_1,d5,India,1801,Hub,1,1.1250,5.3750
Qwen3.5-2B,hub,hub_1,d5,Bahamas,60,Hub,0,2.2500,0.7500
Qwen3.5-2B,hub,hub_1,d5,Springfield,129,Hub,0,0.6250,4.5000
Qwen3.5-2B,hub,hub_1,d5,Venezuela,112,Hub,0,4.1250,0.7500
Qwen3.5-2B,hub,hub_1,d5,Baltimore,122,Hub,0,5.5000,4.1250
Qwen3.5-2B,hub,hub_1,d5,New Zealand,269,Hub,0,4.2500,-1.1250
Qwen3.5-2B,hub,hub_1,d5,Belgium,460,Hub,0,4.6250,-2.5000
Qwen3.5-2B,hub,hub_1,d5,Zimbabwe,39,Hub,0,2.0000,0.1250
